Name:,Test Input,
Type:,Fitts's Law Simulation ,
Hand:,right,
Gain:,3,
,
Total Time,Cube Number,Time for Cube,,Number of Collisions,Time Colliding,Distance,,Player X,Player Y,Player Z,,Cube X,Cube Y, Cube Z,,
11.52316,6,0.8333393,,0,0,57.22019,,100.4359,28.73502,251.2403,,75,30,200,,
11.53429,6,0.8444751,,0,0,58.55565,,101.3439,28.68168,252.2783,,75,30,200,,
11.54541,6,0.8555914,,0,0,59.90811,,102.1952,28.59653,253.3613,,75,30,200,,
11.55655,6,0.8667271,,0,0,61.22075,,103.0626,28.50197,254.3896,,75,30,200,,
11.56772,6,0.8778996,,0,0,62.37696,,103.8754,28.41059,255.2681,,75,30,200,,
11.57874,6,0.8889191,,0,0,63.37456,,104.6027,28.35588,256.0117,,75,30,200,,
11.58983,6,0.9000137,,0,0,64.26901,,105.2433,28.32078,256.6836,,75,30,200,,
11.601,6,0.9111819,,0,0,65.03745,,105.7529,28.31352,257.2825,,75,30,200,,
11.6121,6,0.9222839,,0,0,65.80759,,106.2451,28.3407,257.8932,,75,30,200,,
11.62323,6,0.9334092,,0,0,66.50762,,106.6847,28.39925,258.4532,,75,30,200,,
11.63428,6,0.9444657,,0,0,67.23136,,107.1522,28.46521,259.0249,,75,30,200,,
11.64548,6,0.9556617,,0,0,67.94516,,107.5681,28.52348,259.6128,,75,30,200,,
11.65655,6,0.9667299,,0,0,68.65109,,107.9246,28.53937,260.223,,75,30,200,,
11.66764,6,0.9778205,,0,0,69.29341,,108.1447,28.53165,260.8346,,75,30,200,,
11.67875,6,0.988928,,0,0,69.78172,,108.235,28.52072,261.3411,,75,30,200,,
11.68986,6,1.000037,,0,0,70.19469,,108.262,28.51453,261.7958,,75,30,200,,
11.70101,6,1.011189,,0,0,70.48079,,108.1821,28.52562,262.1636,,75,30,200,,
11.7121,6,1.022283,,0,0,70.72175,,108.0991,28.55839,262.4815,,75,30,200,,
11.72317,6,1.033347,,0,0,70.88631,,107.9813,28.62411,262.7312,,75,30,200,,
11.73435,6,1.044528,,0,0,71.04707,,107.8624,28.69283,262.9765,,75,30,200,,
11.74551,6,1.055696,,0,0,71.14187,,107.6864,28.74092,263.1758,,75,30,200,,
11.75657,6,1.066748,,0,0,71.20045,,107.4714,28.78318,263.3532,,75,30,200,,
11.76768,6,1.077856,,0,0,71.14481,,107.1392,28.8022,263.4604,,75,30,200,,
11.77881,6,1.088992,,0,0,70.98676,,106.6862,28.8087,263.5113,,75,30,200,,
11.78989,6,1.100075,,0,0,70.77346,,106.1878,28.79946,263.5198,,75,30,200,,
11.80099,6,1.111167,,0,0,70.4925,,105.6305,28.76718,263.4779,,75,30,200,,
11.81212,6,1.122297,,0,0,70.19151,,105.0882,28.7264,263.4029,,75,30,200,,
11.82325,6,1.133435,,0,0,69.8129,,104.5472,28.6952,263.2384,,75,30,200,,
11.83429,6,1.144472,,0,0,69.42257,,104.047,28.66921,263.0396,,75,30,200,,
11.84554,6,1.155716,,0,0,69.02098,,103.5769,28.64093,262.8125,,75,30,200,,
11.85659,6,1.16677,,0,0,68.64278,,103.1168,28.61408,262.6048,,75,30,200,,
11.86766,6,1.177838,,0,0,68.23837,,102.6563,28.56964,262.3663,,75,30,200,,
11.87875,6,1.188928,,0,0,67.83465,,102.2056,28.52625,262.1227,,75,30,200,,
11.88979,6,1.199968,,0,0,67.40543,,101.7529,28.48224,261.8504,,75,30,200,,
11.90093,6,1.21111,,0,0,66.9567,,101.301,28.46232,261.5556,,75,30,200,,
11.91218,6,1.22236,,0,0,66.51933,,100.8638,28.43904,261.2654,,75,30,200,,
11.92323,6,1.233404,,0,0,66.06918,,100.4306,28.41572,260.9583,,75,30,200,,
11.93433,6,1.244512,,0,0,65.60435,,100.0153,28.39616,260.6266,,75,30,200,,
11.94546,6,1.255642,,0,0,65.06936,,99.59978,28.37733,260.2183,,75,30,200,,
11.95659,6,1.266775,,0,0,64.48343,,99.17188,28.36951,259.7593,,75,30,200,,
11.96771,6,1.277888,,0,0,63.83099,,98.75397,28.37839,259.2243,,75,30,200,,
11.97879,6,1.288972,,0,0,63.15526,,98.34089,28.38512,258.6616,,75,30,200,,
11.98986,6,1.300047,,0,0,62.5069,,97.92692,28.40226,258.1284,,75,30,200,,
12.00098,6,1.311159,,0,0,61.85251,,97.50862,28.41955,257.5899,,75,30,200,,
12.01216,6,1.322343,,0,0,61.21226,,97.10691,28.44771,257.0598,,75,30,200,,
12.02317,6,1.333347,,0,0,60.55577,,96.71279,28.4837,256.5089,,75,30,200,,
12.03432,6,1.344505,,0,0,59.88936,,96.3365,28.53069,255.9404,,75,30,200,,
12.04547,6,1.355652,,0,0,59.16471,,95.97307,28.59649,255.3048,,75,30,200,,
12.05655,6,1.366728,,0,0,58.44591,,95.63723,28.66667,254.6649,,75,30,200,,
12.06763,6,1.377817,,0,0,57.78609,,95.35853,28.7629,254.0669,,75,30,200,,
12.07877,6,1.388955,,0,0,57.17032,,95.09672,28.85199,253.5093,,75,30,200,,
12.08992,6,1.400103,,0,0,56.62443,,94.86934,28.93633,253.0132,,75,30,200,,
12.10113,6,1.411313,,0,0,56.07237,,94.62386,29.01486,252.5171,,75,30,200,,
12.11213,6,1.422308,,0,0,55.52746,,94.36354,29.08475,252.0338,,75,30,200,,
12.12318,6,1.433367,,0,0,54.98518,,94.07609,29.14951,251.5631,,75,30,200,,
12.13424,6,1.444425,,0,0,54.40718,,93.77152,29.21102,251.0602,,75,30,200,,
12.14548,6,1.455659,,0,0,53.80716,,93.46787,29.28303,250.5335,,75,30,200,,
12.15651,6,1.466692,,0,0,53.18697,,93.1946,29.36734,249.9741,,75,30,200,,
12.16758,6,1.477761,,0,0,52.57962,,92.965,29.44641,249.4122,,75,30,200,,
12.1787,6,1.48888,,0,0,51.97911,,92.74397,29.5009,248.8542,,75,30,200,,
12.18986,6,1.500037,,0,0,51.39714,,92.49908,29.53486,248.3242,,75,30,200,,
12.20098,6,1.51116,,0,0,50.80055,,92.22343,29.56967,247.7898,,75,30,200,,
12.21215,6,1.52233,,0,0,50.12678,,91.90295,29.59444,247.1892,,75,30,200,,
12.22315,6,1.533329,,0,0,49.42451,,91.56468,29.62297,246.5645,,75,30,200,,
12.23429,6,1.544476,,0,0,48.62528,,91.17152,29.6172,245.8558,,75,30,200,,
12.24542,6,1.555599,,0,0,47.79431,,90.7648,29.60524,245.1178,,75,30,200,,
12.2566,6,1.566776,,0,0,46.93075,,90.36053,29.57756,244.3438,,75,30,200,,
12.26763,6,1.577811,,0,0,46.05862,,89.99401,29.55147,243.5474,,75,30,200,,
12.27893,6,1.589114,,0,0,45.1986,,89.66866,29.51273,242.7493,,75,30,200,,
12.28988,6,1.600055,,0,0,44.35041,,89.39468,29.47945,241.9462,,75,30,200,,
12.30099,6,1.611167,,0,0,43.49435,,89.1375,29.4497,241.1289,,75,30,200,,
